,OPERATION_DATE,HOUR_ENDING,INTERVAL_ENDING,TOUTYPE,MARKET,ZONE,PRICE
14084,2018-05-27,1900,1815,PEAKWE,Real Time,Load Zone CPS,31.54
14085,2018-05-27,1900,1830,PEAKWE,Real Time,Load Zone CPS,31.3
14086,2018-05-27,1900,1845,PEAKWE,Real Time,Load Zone CPS,31.29
14087,2018-05-27,1900,1900,PEAKWE,Real Time,Load Zone CPS,31.28
14088,2018-05-27,2000,1915,PEAKWE,Real Time,Load Zone CPS,31.42
14089,2018-05-27,2000,1930,PEAKWE,Real Time,Load Zone CPS,31.09
14090,2018-05-27,2000,1945,PEAKWE,Real Time,Load Zone CPS,30.71
14091,2018-05-27,2000,2000,PEAKWE,Real Time,Load Zone CPS,29.21
14092,2018-05-27,2100,2015,PEAKWE,Real Time,Load Zone CPS,31.46
14093,2018-05-27,2100,2030,PEAKWE,Real Time,Load Zone CPS,30.53
14094,2018-05-27,2100,2045,PEAKWE,Real Time,Load Zone CPS,31.43
14095,2018-05-27,2100,2100,PEAKWE,Real Time,Load Zone CPS,29.54
14096,2018-05-27,2200,2115,PEAKWE,Real Time,Load Zone CPS,28.73
14097,2018-05-27,2200,2130,PEAKWE,Real Time,Load Zone CPS,27.46
14098,2018-05-27,2200,2145,PEAKWE,Real Time,Load Zone CPS,29.97
14099,2018-05-27,2200,2200,PEAKWE,Real Time,Load Zone CPS,24.47
14100,2018-05-27,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,313.99
14101,2018-05-27,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,52.82
14102,2018-05-27,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,23.49
14103,2018-05-27,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,21.15
14104,2018-05-27,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,22.13
14105,2018-05-27,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,23.38
14106,2018-05-27,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,22.83
14107,2018-05-27,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,22.79
14108,2018-05-28,100,15,OFF-PEAK,Real Time,Load Zone CPS,22.27
14109,2018-05-28,100,30,OFF-PEAK,Real Time,Load Zone CPS,22.15
14110,2018-05-28,100,45,OFF-PEAK,Real Time,Load Zone CPS,21.94
14111,2018-05-28,100,100,OFF-PEAK,Real Time,Load Zone CPS,21.89
14112,2018-05-28,200,115,OFF-PEAK,Real Time,Load Zone CPS,21.55
14113,2018-05-28,200,130,OFF-PEAK,Real Time,Load Zone CPS,21.55
14114,2018-05-28,200,145,OFF-PEAK,Real Time,Load Zone CPS,22.64
14115,2018-05-28,200,200,OFF-PEAK,Real Time,Load Zone CPS,24.1
14116,2018-05-28,300,215,OFF-PEAK,Real Time,Load Zone CPS,22.54
14117,2018-05-28,300,230,OFF-PEAK,Real Time,Load Zone CPS,21.39
14118,2018-05-28,300,245,OFF-PEAK,Real Time,Load Zone CPS,20.87
14119,2018-05-28,300,300,OFF-PEAK,Real Time,Load Zone CPS,20.02
14120,2018-05-28,400,315,OFF-PEAK,Real Time,Load Zone CPS,19.68
14121,2018-05-28,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.46
14122,2018-05-28,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.22
14123,2018-05-28,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.92
14124,2018-05-28,500,415,OFF-PEAK,Real Time,Load Zone CPS,17.9
14125,2018-05-28,500,430,OFF-PEAK,Real Time,Load Zone CPS,17.67
14126,2018-05-28,500,445,OFF-PEAK,Real Time,Load Zone CPS,17.51
14127,2018-05-28,500,500,OFF-PEAK,Real Time,Load Zone CPS,17.42
14128,2018-05-28,600,515,OFF-PEAK,Real Time,Load Zone CPS,5.28
14129,2018-05-28,600,530,OFF-PEAK,Real Time,Load Zone CPS,16.33
14130,2018-05-28,600,545,OFF-PEAK,Real Time,Load Zone CPS,16.07
14131,2018-05-28,600,600,OFF-PEAK,Real Time,Load Zone CPS,7.4
14132,2018-05-28,700,615,PEAKWE,Real Time,Load Zone CPS,17.75
14133,2018-05-28,700,630,PEAKWE,Real Time,Load Zone CPS,13.69
14134,2018-05-28,700,645,PEAKWE,Real Time,Load Zone CPS,1.86
14135,2018-05-28,700,700,PEAKWE,Real Time,Load Zone CPS,2.07
14136,2018-05-28,800,715,PEAKWE,Real Time,Load Zone CPS,17.24
14137,2018-05-28,800,730,PEAKWE,Real Time,Load Zone CPS,17.25
14138,2018-05-28,800,745,PEAKWE,Real Time,Load Zone CPS,18.21
14139,2018-05-28,800,800,PEAKWE,Real Time,Load Zone CPS,18.0
14140,2018-05-28,900,815,PEAKWE,Real Time,Load Zone CPS,18.57
14141,2018-05-28,900,830,PEAKWE,Real Time,Load Zone CPS,19.21
14142,2018-05-28,900,845,PEAKWE,Real Time,Load Zone CPS,19.4
14143,2018-05-28,900,900,PEAKWE,Real Time,Load Zone CPS,19.58
14144,2018-05-28,1000,915,PEAKWE,Real Time,Load Zone CPS,19.7
14145,2018-05-28,1000,930,PEAKWE,Real Time,Load Zone CPS,20.24
14146,2018-05-28,1000,945,PEAKWE,Real Time,Load Zone CPS,20.69
14147,2018-05-28,1000,1000,PEAKWE,Real Time,Load Zone CPS,20.57
14148,2018-05-28,1100,1015,PEAKWE,Real Time,Load Zone CPS,20.83
14149,2018-05-28,1100,1030,PEAKWE,Real Time,Load Zone CPS,22.62
14150,2018-05-28,1100,1045,PEAKWE,Real Time,Load Zone CPS,29.29
14151,2018-05-28,1100,1100,PEAKWE,Real Time,Load Zone CPS,29.0
14152,2018-05-28,1200,1115,PEAKWE,Real Time,Load Zone CPS,21.22
14153,2018-05-28,1200,1130,PEAKWE,Real Time,Load Zone CPS,21.75
14154,2018-05-28,1200,1145,PEAKWE,Real Time,Load Zone CPS,21.73
14155,2018-05-28,1200,1200,PEAKWE,Real Time,Load Zone CPS,21.83
14156,2018-05-28,1300,1215,PEAKWE,Real Time,Load Zone CPS,22.33
14157,2018-05-28,1300,1230,PEAKWE,Real Time,Load Zone CPS,23.25
14158,2018-05-28,1300,1245,PEAKWE,Real Time,Load Zone CPS,23.41
14159,2018-05-28,1300,1300,PEAKWE,Real Time,Load Zone CPS,23.32
14160,2018-05-28,1400,1315,PEAKWE,Real Time,Load Zone CPS,22.87
14161,2018-05-28,1400,1330,PEAKWE,Real Time,Load Zone CPS,23.53
14162,2018-05-28,1400,1345,PEAKWE,Real Time,Load Zone CPS,23.99
14163,2018-05-28,1400,1400,PEAKWE,Real Time,Load Zone CPS,23.97
14164,2018-05-28,1500,1415,PEAKWE,Real Time,Load Zone CPS,23.98
14165,2018-05-28,1500,1430,PEAKWE,Real Time,Load Zone CPS,24.1
14166,2018-05-28,1500,1445,PEAKWE,Real Time,Load Zone CPS,24.04
14167,2018-05-28,1500,1500,PEAKWE,Real Time,Load Zone CPS,24.24
14168,2018-05-28,1600,1515,PEAKWE,Real Time,Load Zone CPS,24.48
14169,2018-05-28,1600,1530,PEAKWE,Real Time,Load Zone CPS,24.54
14170,2018-05-28,1600,1545,PEAKWE,Real Time,Load Zone CPS,24.3
14171,2018-05-28,1600,1600,PEAKWE,Real Time,Load Zone CPS,24.52
14172,2018-05-28,1700,1615,PEAKWE,Real Time,Load Zone CPS,24.26
14173,2018-05-28,1700,1630,PEAKWE,Real Time,Load Zone CPS,24.16
14174,2018-05-28,1700,1645,PEAKWE,Real Time,Load Zone CPS,24.46
14175,2018-05-28,1700,1700,PEAKWE,Real Time,Load Zone CPS,25.8
14176,2018-05-28,1800,1715,PEAKWE,Real Time,Load Zone CPS,26.06
14177,2018-05-28,1800,1730,PEAKWE,Real Time,Load Zone CPS,25.4
14178,2018-05-28,1800,1745,PEAKWE,Real Time,Load Zone CPS,25.28
14179,2018-05-28,1800,1800,PEAKWE,Real Time,Load Zone CPS,25.47
14180,2018-05-28,1900,1815,PEAKWE,Real Time,Load Zone CPS,25.62
14181,2018-05-28,1900,1830,PEAKWE,Real Time,Load Zone CPS,24.46
14182,2018-05-28,1900,1845,PEAKWE,Real Time,Load Zone CPS,22.83
14183,2018-05-28,1900,1900,PEAKWE,Real Time,Load Zone CPS,22.72
14184,2018-05-28,2000,1915,PEAKWE,Real Time,Load Zone CPS,21.74
14185,2018-05-28,2000,1930,PEAKWE,Real Time,Load Zone CPS,21.86
14186,2018-05-28,2000,1945,PEAKWE,Real Time,Load Zone CPS,21.96
14187,2018-05-28,2000,2000,PEAKWE,Real Time,Load Zone CPS,22.17
14188,2018-05-28,2100,2015,PEAKWE,Real Time,Load Zone CPS,21.86
14189,2018-05-28,2100,2030,PEAKWE,Real Time,Load Zone CPS,22.59
14190,2018-05-28,2100,2045,PEAKWE,Real Time,Load Zone CPS,22.67
14191,2018-05-28,2100,2100,PEAKWE,Real Time,Load Zone CPS,23.37
14192,2018-05-28,2200,2115,PEAKWE,Real Time,Load Zone CPS,23.57
14193,2018-05-28,2200,2130,PEAKWE,Real Time,Load Zone CPS,23.78
14194,2018-05-28,2200,2145,PEAKWE,Real Time,Load Zone CPS,22.96
14195,2018-05-28,2200,2200,PEAKWE,Real Time,Load Zone CPS,23.09
14196,2018-05-28,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,24.28
14197,2018-05-28,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,23.63
14198,2018-05-28,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,23.2
14199,2018-05-28,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,22.87
14200,2018-05-28,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,21.87
14201,2018-05-28,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,21.28
14202,2018-05-28,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,20.7
14203,2018-05-28,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,20.43
14204,2018-05-29,100,15,OFF-PEAK,Real Time,Load Zone CPS,20.87
14205,2018-05-29,100,30,OFF-PEAK,Real Time,Load Zone CPS,20.81
14206,2018-05-29,100,45,OFF-PEAK,Real Time,Load Zone CPS,20.61
14207,2018-05-29,100,100,OFF-PEAK,Real Time,Load Zone CPS,20.3
14208,2018-05-29,200,115,OFF-PEAK,Real Time,Load Zone CPS,20.29
14209,2018-05-29,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.94
14210,2018-05-29,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.78
14211,2018-05-29,200,200,OFF-PEAK,Real Time,Load Zone CPS,19.58
14212,2018-05-29,300,215,OFF-PEAK,Real Time,Load Zone CPS,19.81
14213,2018-05-29,300,230,OFF-PEAK,Real Time,Load Zone CPS,19.8
14214,2018-05-29,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.43
14215,2018-05-29,300,300,OFF-PEAK,Real Time,Load Zone CPS,19.15
14216,2018-05-29,400,315,OFF-PEAK,Real Time,Load Zone CPS,19.31
14217,2018-05-29,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.19
14218,2018-05-29,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.1
14219,2018-05-29,400,400,OFF-PEAK,Real Time,Load Zone CPS,19.36
14220,2018-05-29,500,415,OFF-PEAK,Real Time,Load Zone CPS,19.23
14221,2018-05-29,500,430,OFF-PEAK,Real Time,Load Zone CPS,19.49
14222,2018-05-29,500,445,OFF-PEAK,Real Time,Load Zone CPS,19.32
14223,2018-05-29,500,500,OFF-PEAK,Real Time,Load Zone CPS,19.25
14224,2018-05-29,600,515,OFF-PEAK,Real Time,Load Zone CPS,19.83
14225,2018-05-29,600,530,OFF-PEAK,Real Time,Load Zone CPS,19.87
14226,2018-05-29,600,545,OFF-PEAK,Real Time,Load Zone CPS,20.52
14227,2018-05-29,600,600,OFF-PEAK,Real Time,Load Zone CPS,20.36
14228,2018-05-29,700,615,PEAKWE,Real Time,Load Zone CPS,20.84
14229,2018-05-29,700,630,PEAKWE,Real Time,Load Zone CPS,20.61
14230,2018-05-29,700,645,PEAKWE,Real Time,Load Zone CPS,19.69
14231,2018-05-29,700,700,PEAKWE,Real Time,Load Zone CPS,19.1
14232,2018-05-29,800,715,PEAKWE,Real Time,Load Zone CPS,19.37
14233,2018-05-29,800,730,PEAKWE,Real Time,Load Zone CPS,19.47
14234,2018-05-29,800,745,PEAKWE,Real Time,Load Zone CPS,19.9
14235,2018-05-29,800,800,PEAKWE,Real Time,Load Zone CPS,20.82
14236,2018-05-29,900,815,PEAKWE,Real Time,Load Zone CPS,21.01
14237,2018-05-29,900,830,PEAKWE,Real Time,Load Zone CPS,21.16
14238,2018-05-29,900,845,PEAKWE,Real Time,Load Zone CPS,21.24
14239,2018-05-29,900,900,PEAKWE,Real Time,Load Zone CPS,21.78
14240,2018-05-29,1000,915,PEAKWE,Real Time,Load Zone CPS,25.37
14241,2018-05-29,1000,930,PEAKWE,Real Time,Load Zone CPS,29.51
14242,2018-05-29,1000,945,PEAKWE,Real Time,Load Zone CPS,22.8
14243,2018-05-29,1000,1000,PEAKWE,Real Time,Load Zone CPS,22.58
14244,2018-05-29,1100,1015,PEAKWE,Real Time,Load Zone CPS,22.55
14245,2018-05-29,1100,1030,PEAKWE,Real Time,Load Zone CPS,23.15
14246,2018-05-29,1100,1045,PEAKWE,Real Time,Load Zone CPS,23.67
14247,2018-05-29,1100,1100,PEAKWE,Real Time,Load Zone CPS,23.18
14248,2018-05-29,1200,1115,PEAKWE,Real Time,Load Zone CPS,23.08
14249,2018-05-29,1200,1130,PEAKWE,Real Time,Load Zone CPS,24.63
14250,2018-05-29,1200,1145,PEAKWE,Real Time,Load Zone CPS,31.43
14251,2018-05-29,1200,1200,PEAKWE,Real Time,Load Zone CPS,23.92
14252,2018-05-29,1300,1215,PEAKWE,Real Time,Load Zone CPS,24.11
14253,2018-05-29,1300,1230,PEAKWE,Real Time,Load Zone CPS,26.59
14254,2018-05-29,1300,1245,PEAKWE,Real Time,Load Zone CPS,27.64
14255,2018-05-29,1300,1300,PEAKWE,Real Time,Load Zone CPS,29.54
14256,2018-05-29,1400,1315,PEAKWE,Real Time,Load Zone CPS,30.06
14257,2018-05-29,1400,1330,PEAKWE,Real Time,Load Zone CPS,31.42
14258,2018-05-29,1400,1345,PEAKWE,Real Time,Load Zone CPS,31.43
14259,2018-05-29,1400,1400,PEAKWE,Real Time,Load Zone CPS,56.44
14260,2018-05-29,1500,1415,PEAKWE,Real Time,Load Zone CPS,33.87
14261,2018-05-29,1500,1430,PEAKWE,Real Time,Load Zone CPS,66.56
14262,2018-05-29,1500,1445,PEAKWE,Real Time,Load Zone CPS,211.24
14263,2018-05-29,1500,1500,PEAKWE,Real Time,Load Zone CPS,283.18
14264,2018-05-29,1600,1515,PEAKWE,Real Time,Load Zone CPS,87.65
14265,2018-05-29,1600,1530,PEAKWE,Real Time,Load Zone CPS,95.73
14266,2018-05-29,1600,1545,PEAKWE,Real Time,Load Zone CPS,291.61
14267,2018-05-29,1600,1600,PEAKWE,Real Time,Load Zone CPS,367.84
14268,2018-05-29,1700,1615,PEAKWE,Real Time,Load Zone CPS,124.66
14269,2018-05-29,1700,1630,PEAKWE,Real Time,Load Zone CPS,381.64
14270,2018-05-29,1700,1645,PEAKWE,Real Time,Load Zone CPS,143.31
14271,2018-05-29,1700,1700,PEAKWE,Real Time,Load Zone CPS,205.2
14272,2018-05-29,1800,1715,PEAKWE,Real Time,Load Zone CPS,92.39
14273,2018-05-29,1800,1730,PEAKWE,Real Time,Load Zone CPS,59.29
14274,2018-05-29,1800,1745,PEAKWE,Real Time,Load Zone CPS,74.14
14275,2018-05-29,1800,1800,PEAKWE,Real Time,Load Zone CPS,40.58
14276,2018-05-29,1900,1815,PEAKWE,Real Time,Load Zone CPS,40.79
14277,2018-05-29,1900,1830,PEAKWE,Real Time,Load Zone CPS,41.65
14278,2018-05-29,1900,1845,PEAKWE,Real Time,Load Zone CPS,43.62
14279,2018-05-29,1900,1900,PEAKWE,Real Time,Load Zone CPS,39.46
14280,2018-05-29,2000,1915,PEAKWE,Real Time,Load Zone CPS,33.68
14281,2018-05-29,2000,1930,PEAKWE,Real Time,Load Zone CPS,33.08
14282,2018-05-29,2000,1945,PEAKWE,Real Time,Load Zone CPS,32.11
14283,2018-05-29,2000,2000,PEAKWE,Real Time,Load Zone CPS,32.11
14284,2018-05-29,2100,2015,PEAKWE,Real Time,Load Zone CPS,29.82
14285,2018-05-29,2100,2030,PEAKWE,Real Time,Load Zone CPS,30.1
14286,2018-05-29,2100,2045,PEAKWE,Real Time,Load Zone CPS,32.25
14287,2018-05-29,2100,2100,PEAKWE,Real Time,Load Zone CPS,30.53
14288,2018-05-29,2200,2115,PEAKWE,Real Time,Load Zone CPS,45.4
14289,2018-05-29,2200,2130,PEAKWE,Real Time,Load Zone CPS,34.04
14290,2018-05-29,2200,2145,PEAKWE,Real Time,Load Zone CPS,28.16
14291,2018-05-29,2200,2200,PEAKWE,Real Time,Load Zone CPS,25.6
14292,2018-05-29,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,25.83
14293,2018-05-29,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,45.32
14294,2018-05-29,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,25.46
14295,2018-05-29,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,24.48
14296,2018-05-29,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,35.05
14297,2018-05-29,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,35.45
14298,2018-05-29,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,24.62
14299,2018-05-29,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,22.51
14300,2018-05-30,100,15,OFF-PEAK,Real Time,Load Zone CPS,23.59
14301,2018-05-30,100,30,OFF-PEAK,Real Time,Load Zone CPS,23.34
14302,2018-05-30,100,45,OFF-PEAK,Real Time,Load Zone CPS,22.24
14303,2018-05-30,100,100,OFF-PEAK,Real Time,Load Zone CPS,21.95
14304,2018-05-30,200,115,OFF-PEAK,Real Time,Load Zone CPS,21.03
14305,2018-05-30,200,130,OFF-PEAK,Real Time,Load Zone CPS,21.06
14306,2018-05-30,200,145,OFF-PEAK,Real Time,Load Zone CPS,20.78
14307,2018-05-30,200,200,OFF-PEAK,Real Time,Load Zone CPS,20.62
14308,2018-05-30,300,215,OFF-PEAK,Real Time,Load Zone CPS,20.62
14309,2018-05-30,300,230,OFF-PEAK,Real Time,Load Zone CPS,20.07
14310,2018-05-30,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.83
14311,2018-05-30,300,300,OFF-PEAK,Real Time,Load Zone CPS,19.67
14312,2018-05-30,400,315,OFF-PEAK,Real Time,Load Zone CPS,19.95
14313,2018-05-30,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.76
14314,2018-05-30,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.95
14315,2018-05-30,400,400,OFF-PEAK,Real Time,Load Zone CPS,20.02
14316,2018-05-30,500,415,OFF-PEAK,Real Time,Load Zone CPS,21.22
14317,2018-05-30,500,430,OFF-PEAK,Real Time,Load Zone CPS,20.32
14318,2018-05-30,500,445,OFF-PEAK,Real Time,Load Zone CPS,20.68
14319,2018-05-30,500,500,OFF-PEAK,Real Time,Load Zone CPS,22.0
14320,2018-05-30,600,515,OFF-PEAK,Real Time,Load Zone CPS,26.46
14321,2018-05-30,600,530,OFF-PEAK,Real Time,Load Zone CPS,22.41
14322,2018-05-30,600,545,OFF-PEAK,Real Time,Load Zone CPS,21.24
14323,2018-05-30,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.01
14324,2018-05-30,700,615,PEAKWD,Real Time,Load Zone CPS,21.27
14325,2018-05-30,700,630,PEAKWD,Real Time,Load Zone CPS,21.95
14326,2018-05-30,700,645,PEAKWD,Real Time,Load Zone CPS,21.84
14327,2018-05-30,700,700,PEAKWD,Real Time,Load Zone CPS,22.3
14328,2018-05-30,800,715,PEAKWD,Real Time,Load Zone CPS,22.61
14329,2018-05-30,800,730,PEAKWD,Real Time,Load Zone CPS,22.73
14330,2018-05-30,800,745,PEAKWD,Real Time,Load Zone CPS,23.2
14331,2018-05-30,800,800,PEAKWD,Real Time,Load Zone CPS,23.78
14332,2018-05-30,900,815,PEAKWD,Real Time,Load Zone CPS,36.02
14333,2018-05-30,900,830,PEAKWD,Real Time,Load Zone CPS,30.26
14334,2018-05-30,900,845,PEAKWD,Real Time,Load Zone CPS,26.8
14335,2018-05-30,900,900,PEAKWD,Real Time,Load Zone CPS,28.28
14336,2018-05-30,1000,915,PEAKWD,Real Time,Load Zone CPS,25.03
14337,2018-05-30,1000,930,PEAKWD,Real Time,Load Zone CPS,30.11
14338,2018-05-30,1000,945,PEAKWD,Real Time,Load Zone CPS,28.2
14339,2018-05-30,1000,1000,PEAKWD,Real Time,Load Zone CPS,64.1
14340,2018-05-30,1100,1015,PEAKWD,Real Time,Load Zone CPS,29.76
14341,2018-05-30,1100,1030,PEAKWD,Real Time,Load Zone CPS,30.76
14342,2018-05-30,1100,1045,PEAKWD,Real Time,Load Zone CPS,36.72
14343,2018-05-30,1100,1100,PEAKWD,Real Time,Load Zone CPS,42.23
14344,2018-05-30,1200,1115,PEAKWD,Real Time,Load Zone CPS,36.05
14345,2018-05-30,1200,1130,PEAKWD,Real Time,Load Zone CPS,34.83
14346,2018-05-30,1200,1145,PEAKWD,Real Time,Load Zone CPS,39.1
14347,2018-05-30,1200,1200,PEAKWD,Real Time,Load Zone CPS,43.72
14348,2018-05-30,1300,1215,PEAKWD,Real Time,Load Zone CPS,48.13
14349,2018-05-30,1300,1230,PEAKWD,Real Time,Load Zone CPS,54.01
14350,2018-05-30,1300,1245,PEAKWD,Real Time,Load Zone CPS,141.72
14351,2018-05-30,1300,1300,PEAKWD,Real Time,Load Zone CPS,590.61
14352,2018-05-30,1400,1315,PEAKWD,Real Time,Load Zone CPS,109.44
14353,2018-05-30,1400,1330,PEAKWD,Real Time,Load Zone CPS,301.48
14354,2018-05-30,1400,1345,PEAKWD,Real Time,Load Zone CPS,166.52
14355,2018-05-30,1400,1400,PEAKWD,Real Time,Load Zone CPS,785.42
14356,2018-05-30,1500,1415,PEAKWD,Real Time,Load Zone CPS,689.58
14357,2018-05-30,1500,1430,PEAKWD,Real Time,Load Zone CPS,877.15
14358,2018-05-30,1500,1445,PEAKWD,Real Time,Load Zone CPS,702.93
14359,2018-05-30,1500,1500,PEAKWD,Real Time,Load Zone CPS,680.27
14360,2018-05-30,1600,1515,PEAKWD,Real Time,Load Zone CPS,683.91
14361,2018-05-30,1600,1530,PEAKWD,Real Time,Load Zone CPS,677.01
14362,2018-05-30,1600,1545,PEAKWD,Real Time,Load Zone CPS,688.43
14363,2018-05-30,1600,1600,PEAKWD,Real Time,Load Zone CPS,636.66
14364,2018-05-30,1700,1615,PEAKWD,Real Time,Load Zone CPS,259.49
14365,2018-05-30,1700,1630,PEAKWD,Real Time,Load Zone CPS,206.51
14366,2018-05-30,1700,1645,PEAKWD,Real Time,Load Zone CPS,178.9
14367,2018-05-30,1700,1700,PEAKWD,Real Time,Load Zone CPS,140.47
14368,2018-05-30,1800,1715,PEAKWD,Real Time,Load Zone CPS,53.17
14369,2018-05-30,1800,1730,PEAKWD,Real Time,Load Zone CPS,41.62
14370,2018-05-30,1800,1745,PEAKWD,Real Time,Load Zone CPS,35.38
14371,2018-05-30,1800,1800,PEAKWD,Real Time,Load Zone CPS,33.64
14372,2018-05-30,1900,1815,PEAKWD,Real Time,Load Zone CPS,31.73
14373,2018-05-30,1900,1830,PEAKWD,Real Time,Load Zone CPS,31.76
14374,2018-05-30,1900,1845,PEAKWD,Real Time,Load Zone CPS,30.05
14375,2018-05-30,1900,1900,PEAKWD,Real Time,Load Zone CPS,29.63
14376,2018-05-30,2000,1915,PEAKWD,Real Time,Load Zone CPS,28.3
14377,2018-05-30,2000,1930,PEAKWD,Real Time,Load Zone CPS,28.05
14378,2018-05-30,2000,1945,PEAKWD,Real Time,Load Zone CPS,26.4
14379,2018-05-30,2000,2000,PEAKWD,Real Time,Load Zone CPS,25.33
14380,2018-05-30,2100,2015,PEAKWD,Real Time,Load Zone CPS,23.91
14381,2018-05-30,2100,2030,PEAKWD,Real Time,Load Zone CPS,24.93
14382,2018-05-30,2100,2045,PEAKWD,Real Time,Load Zone CPS,24.29
14383,2018-05-30,2100,2100,PEAKWD,Real Time,Load Zone CPS,23.78
14384,2018-05-30,2200,2115,PEAKWD,Real Time,Load Zone CPS,24.34
14385,2018-05-30,2200,2130,PEAKWD,Real Time,Load Zone CPS,25.09
14386,2018-05-30,2200,2145,PEAKWD,Real Time,Load Zone CPS,24.46
14387,2018-05-30,2200,2200,PEAKWD,Real Time,Load Zone CPS,24.77
14388,2018-05-30,2300,2215,OFF-PEAK,Real Time,Load Zone CPS,25.8
14389,2018-05-30,2300,2230,OFF-PEAK,Real Time,Load Zone CPS,534.26
14390,2018-05-30,2300,2245,OFF-PEAK,Real Time,Load Zone CPS,25.43
14391,2018-05-30,2300,2300,OFF-PEAK,Real Time,Load Zone CPS,25.06
14392,2018-05-30,2400,2315,OFF-PEAK,Real Time,Load Zone CPS,24.14
14393,2018-05-30,2400,2330,OFF-PEAK,Real Time,Load Zone CPS,23.22
14394,2018-05-30,2400,2345,OFF-PEAK,Real Time,Load Zone CPS,22.2
14395,2018-05-30,2400,2400,OFF-PEAK,Real Time,Load Zone CPS,21.97
14396,2018-05-31,100,15,OFF-PEAK,Real Time,Load Zone CPS,21.95
14397,2018-05-31,100,30,OFF-PEAK,Real Time,Load Zone CPS,23.05
14398,2018-05-31,100,45,OFF-PEAK,Real Time,Load Zone CPS,21.61
14399,2018-05-31,100,100,OFF-PEAK,Real Time,Load Zone CPS,19.83
14400,2018-05-31,200,115,OFF-PEAK,Real Time,Load Zone CPS,19.36
14401,2018-05-31,200,130,OFF-PEAK,Real Time,Load Zone CPS,19.32
14402,2018-05-31,200,145,OFF-PEAK,Real Time,Load Zone CPS,19.72
14403,2018-05-31,200,200,OFF-PEAK,Real Time,Load Zone CPS,19.95
14404,2018-05-31,300,215,OFF-PEAK,Real Time,Load Zone CPS,19.82
14405,2018-05-31,300,230,OFF-PEAK,Real Time,Load Zone CPS,19.66
14406,2018-05-31,300,245,OFF-PEAK,Real Time,Load Zone CPS,19.47
14407,2018-05-31,300,300,OFF-PEAK,Real Time,Load Zone CPS,19.23
14408,2018-05-31,400,315,OFF-PEAK,Real Time,Load Zone CPS,19.08
14409,2018-05-31,400,330,OFF-PEAK,Real Time,Load Zone CPS,19.01
14410,2018-05-31,400,345,OFF-PEAK,Real Time,Load Zone CPS,19.0
14411,2018-05-31,400,400,OFF-PEAK,Real Time,Load Zone CPS,18.94
14412,2018-05-31,500,415,OFF-PEAK,Real Time,Load Zone CPS,19.1
14413,2018-05-31,500,430,OFF-PEAK,Real Time,Load Zone CPS,19.25
14414,2018-05-31,500,445,OFF-PEAK,Real Time,Load Zone CPS,19.69
14415,2018-05-31,500,500,OFF-PEAK,Real Time,Load Zone CPS,19.93
14416,2018-05-31,600,515,OFF-PEAK,Real Time,Load Zone CPS,20.22
14417,2018-05-31,600,530,OFF-PEAK,Real Time,Load Zone CPS,20.96
14418,2018-05-31,600,545,OFF-PEAK,Real Time,Load Zone CPS,21.82
14419,2018-05-31,600,600,OFF-PEAK,Real Time,Load Zone CPS,21.86
14420,2018-05-31,700,615,PEAKWD,Real Time,Load Zone CPS,21.95
14421,2018-05-31,700,630,PEAKWD,Real Time,Load Zone CPS,22.31
14422,2018-05-31,700,645,PEAKWD,Real Time,Load Zone CPS,22.2
14423,2018-05-31,700,700,PEAKWD,Real Time,Load Zone CPS,21.97
